gene_id,SRR6819014,SRR6819015,SRR6819016,SRR6819017,SRR6819018,SRR6819019,SRR6819020,SRR6819021,SRR6819022,SRR6819023
FUN_012530,42,66,69,46,104,60,42,81,74,81
FUN_013032,0,0,0,0,10,16,3,5,10,18
FUN_013073,1,4,3,6,7,15,4,14,7,13
FUN_013494,245,298,376,427,175,191,329,141,107,221
FUN_013645,510,565,384,362,777,743,643,700,749,1074
FUN_021399,0,0,0,0,0,0,0,0,0,0
FUN_022325,22,18,25,13,41,21,31,28,29,23
FUN_022828,14,15,43,17,665,1945,1116,1910,1579,2031
FUN_018689,15388,17919,19774,20412,29388,22344,21715,28632,22761,28585
FUN_018807,33,32,36,43,83,81,44,71,82,104
FUN_018846,913,1229,1100,1156,1299,1032,957,1149,1006,1643
FUN_018927,369,519,340,504,783,533,507,767,751,817
FUN_019055,139,188,203,177,332,259,176,318,188,362
FUN_019096,129,175,165,192,281,230,157,193,178,330
FUN_019147,503,774,624,546,1178,910,701,1175,855,1360
FUN_019204,361,300,290,199,179,133,198,87,76,199
FUN_019319,4367,6426,7261,6446,9544,7768,6213,9111,6784,9300
FUN_019365,1018,1301,1220,1180,2351,1842,1409,2207,1720,2294
FUN_019510,566,667,515,570,914,685,724,690,563,920
FUN_019612,550,790,497,614,1323,993,871,1239,1102,1428
FUN_019705,250,433,506,432,582,396,427,555,393,593
FUN_019935,906,1162,487,823,1204,840,998,1244,913,1412
FUN_020196,100,124,100,111,20,18,262,18,13,18
FUN_020312,28,28,21,21,43,20,20,41,24,22
FUN_020340,197,328,284,153,498,411,267,643,396,500
FUN_020413,267,414,234,309,447,435,287,411,336,492
FUN_020501,891,1175,1141,1043,1990,1540,1174,1802,1451,2119
FUN_020540,23,37,24,20,55,39,24,45,24,63
FUN_020633,1395,1845,1741,1436,1954,1614,1558,2125,2524,2537
FUN_020698,8105,6221,7828,3081,697,1248,4479,14,9,26
FUN_020738,18508,14952,18429,6507,1167,3848,9746,67,48,398
FUN_020791,254,225,251,124,114,144,200,70,77,123
FUN_020892,29,49,37,72,15,27,44,13,0,23
FUN_020988,11,26,26,10,10,19,7,16,8,13
FUN_021020,12,12,9,4,9,8,9,12,0,8
FUN_021090,73,169,123,24,1966,1703,560,2567,1589,2733
FUN_021245,108,118,22,72,57,55,170,82,80,130
FUN_021413,2702,3637,1726,2359,5043,5792,8466,6062,5663,7293
FUN_021705,658,943,553,924,1632,1252,1494,1601,1579,1922
FUN_022264,21,27,49,13,51,78,27,86,101,91
FUN_022396,2198,3069,3435,2707,4341,3188,2764,4101,3261,4232
FUN_022461,889,1280,1170,1295,2405,1735,1404,2320,1879,2230
FUN_022498,129,86,157,116,336,237,123,286,227,318
FUN_030763,398,500,251,203,1138,735,413,799,638,1030
FUN_022628,171,238,294,201,1810,738,148,2567,1258,1771
FUN_022737,21,41,34,25,89,52,22,150,96,121
FUN_030764,145,237,182,191,482,959,396,899,869,1063
FUN_022969,397,930,382,328,1448,1287,397,1227,701,852
FUN_023016,369,330,502,90,282,380,374,285,362,261
FUN_015041,240,328,223,206,421,353,269,300,306,443
FUN_013837,1080,1381,1373,1161,2335,1849,1331,2165,1711,2623
FUN_013979,5456,7378,4556,5915,11413,9871,9660,13029,11436,14477
FUN_015351,23,48,62,50,72,46,41,69,44,92
FUN_015864,2,2,0,2,3,15,5,12,17,5
FUN_016403,1,0,1,0,3,0,2,2,5,4
FUN_016864,4,2,6,4,3,1,1,6,2,9
FUN_017032,2,2,1,0,0,0,1,2,0,7
FUN_015223,3375,5231,5550,4276,6876,5100,4750,6516,4790,7538
FUN_017366,370,506,571,521,977,767,492,899,710,1027
FUN_017440,593,637,658,648,1274,1019,790,1249,1014,1455
FUN_017513,149,309,255,241,433,340,275,375,376,499
FUN_017577,497,609,471,380,877,609,721,863,713,907
FUN_017654,429,573,708,603,1266,989,738,1162,1039,1565
FUN_019592,5,4,1,0,2,6,0,8,6,10
FUN_017774,524,777,429,499,942,637,619,701,731,1051
FUN_017971,2954,1606,2465,2212,842,713,2226,68,82,1058
FUN_020638,148,289,176,298,0,60,317,24,12,18
FUN_020901,0,277,137,199,0,7,13,0,0,0
FUN_020963,0,0,0,0,0,0,0,0,0,0
FUN_021025,0,0,0,0,0,0,0,0,0,0
FUN_020755,517,357,411,372,114,174,494,0,0,192
FUN_020824,6,1627,553,1166,9,14,50,6,9,18
FUN_021100,505,918,736,791,677,532,524,543,595,641
FUN_021230,1017,1559,899,1178,1727,1167,1182,1732,1497,2237
FUN_000519,93,97,117,142,208,246,173,274,194,268
FUN_010972,965,1247,911,1042,2176,1664,1439,2230,1898,2389
FUN_003682,0,0,0,0,0,0,0,0,0,0
FUN_005052,0,0,0,0,0,3,0,0,0,2
FUN_008579,0,0,0,0,4,11,0,5,6,0
FUN_001110,119,62,90,63,41,36,57,18,19,44
FUN_001363,209,226,252,196,282,229,182,205,252,313
FUN_001631,464,591,636,564,1175,886,624,1105,852,1301
FUN_030172,108,253,187,186,260,218,142,318,183,269
FUN_002590,734,962,717,745,1070,961,800,876,838,1086
FUN_004357,13,17,10,8,15,0,0,21,20,9
FUN_005589,151,190,137,175,474,374,184,510,312,491
FUN_005870,25,42,56,44,101,119,28,107,80,108
FUN_005983,37,91,80,108,141,139,115,127,100,167
FUN_006027,456,625,465,570,989,910,839,952,848,1161
FUN_006333,1474,1758,1605,1203,1223,1157,1582,905,872,1364
FUN_006236,29,46,16,39,84,70,78,125,103,111
FUN_006556,295,389,271,366,429,380,376,330,354,551
FUN_006712,58,73,24,58,61,65,61,49,44,66
FUN_006988,3,0,0,0,1,2,0,0,0,0
FUN_007373,15,26,3,9,14,11,20,14,11,25
FUN_007871,49,41,40,50,97,80,39,63,60,140
FUN_008119,9,11,6,8,16,23,4,7,6,27
FUN_008426,13,16,5,2,23,30,4,14,23,22
FUN_009564,727,827,655,730,1333,1040,668,1199,1324,1572
FUN_009913,147,184,121,136,167,134,160,159,155,189
FUN_010410,15,10,6,7,13,13,8,4,13,16
FUN_010566,585,932,766,787,1693,1356,991,1625,1315,1730
FUN_010770,148,174,105,191,339,322,199,357,328,372
FUN_011909,267,423,283,319,679,542,327,777,666,837
FUN_012080,0,0,3,0,8,0,3,11,0,10
FUN_012752,0,0,0,0,0,0,0,0,0,0
FUN_012184,36,68,18,57,61,24,57,61,50,99
FUN_013056,31,65,15,29,26,26,49,27,37,74
FUN_013296,31,55,30,60,49,27,61,36,52,65
FUN_011175,1064,1222,959,1008,2347,1444,1429,2079,1730,2505
FUN_011283,145,296,338,262,368,218,202,377,283,453
FUN_011388,22,25,16,28,41,54,36,39,42,45
FUN_011414,83,119,46,91,168,91,116,162,138,162
FUN_011527,401,554,512,531,782,617,598,775,633,962
FUN_011699,152,353,350,353,461,358,300,450,387,450
FUN_011724,144,185,107,132,404,351,175,342,342,414
FUN_014099,6,11,0,7,17,7,13,5,20,12
FUN_013802,709,947,891,885,2341,1829,1165,2303,1920,2423
FUN_014890,76,123,81,67,177,115,110,135,105,176
FUN_015440,51,70,53,57,83,76,55,60,69,97
FUN_030173,484,1125,1281,1062,1390,1082,1024,1276,1095,1307
FUN_015837,966,1518,1549,1259,1762,1179,1087,1579,1350,1751
FUN_015891,844,1245,1140,1091,1259,938,955,1121,970,1363
FUN_015982,301,389,407,412,595,435,361,519,359,622
FUN_016166,10,9,7,9,6,8,12,4,9,23
FUN_016230,1345,1723,1617,1485,4070,3273,2253,3836,2988,4451
FUN_016121,15985,18325,20221,18964,30320,23357,19008,26999,20227,28002
FUN_016878,0,0,0,0,0,0,0,0,0,0
FUN_016300,68,138,176,106,237,170,94,180,147,210
FUN_016321,380,846,461,531,1142,758,685,943,821,1151
FUN_016654,22,27,15,25,36,32,52,41,61,90
FUN_016748,29,44,10,27,47,27,46,85,49,63
FUN_018131,0,0,0,0,0,0,0,0,0,0
FUN_018029,33,47,37,30,87,83,49,33,54,97
FUN_017363,355,635,510,532,752,653,578,694,646,766
FUN_018414,0,125,15,0,68,45,0,65,91,84
FUN_018261,247,264,247,138,376,300,214,255,300,374
FUN_018459,108,211,166,94,329,393,139,443,417,414
FUN_018710,109,126,100,133,262,187,140,246,191,305
FUN_018838,7,36,12,28,37,42,25,31,42,50
FUN_019045,1,1,3,3,4,2,0,2,2,5
FUN_019255,4,3,0,0,10,3,4,15,6,5
FUN_020147,3,0,0,4,0,0,6,0,0,0
FUN_018556,4059,5528,4912,4612,4857,4151,5205,5053,4538,5769
FUN_018671,194,219,181,226,361,259,181,338,290,382
FUN_021625,45,27,15,25,51,42,27,43,37,58
FUN_020500,0,2,1,0,0,2,0,0,1,0
FUN_020520,0,0,0,0,0,0,0,0,0,0
FUN_020608,6,8,0,5,0,0,8,0,5,16
FUN_020703,1227,1113,654,807,616,553,975,216,251,803
FUN_020966,917,1428,814,997,1595,1096,1451,1559,1153,1545
FUN_021263,4491,5437,4241,4410,5632,4162,4856,4430,3785,5843
FUN_022354,195,211,259,213,477,278,279,423,316,435
FUN_022386,347,450,487,406,714,602,358,668,500,780
FUN_030174,137,164,165,174,284,173,167,268,199,308
FUN_022745,39,58,31,45,66,43,45,133,66,91
FUN_022816,127,201,198,191,360,252,190,385,235,437
FUN_022501,129,148,65,88,172,227,116,195,166,161
FUN_022538,165,262,331,314,405,220,264,365,234,434
FUN_022562,104,87,58,82,80,83,80,105,55,106
FUN_022616,958,1223,1056,1030,2242,1778,1523,2129,1894,2382
FUN_022593,2,3,7,4,3,3,4,1,2,2
FUN_022858,0,0,0,0,0,0,0,0,0,0
FUN_022865,290,394,418,407,599,498,375,577,459,645
FUN_022909,162,185,199,147,364,306,167,327,262,371
FUN_023023,58,154,118,123,218,187,120,208,170,262
FUN_022942,884,1199,983,1115,2158,1778,1229,2022,1557,2277
FUN_023002,167,308,345,271,265,277,226,275,263,301
FUN_023262,0,0,0,0,7,0,4,6,0,5
FUN_023456,0,0,0,0,0,4,0,0,9,0
FUN_023536,2,8,4,7,15,3,5,13,5,15
FUN_023072,62,96,111,99,116,130,109,131,96,150
FUN_023127,307,364,316,299,592,475,348,571,434,726
FUN_023628,22,36,10,14,20,36,19,51,48,47
FUN_023693,137,190,128,133,275,235,103,210,219,289
FUN_001985,0,0,7,0,16,0,0,0,0,7
FUN_000109,38,53,26,25,72,43,40,77,66,83
FUN_002742,8,9,11,8,17,16,18,15,15,17
FUN_003413,14,17,6,14,34,35,23,17,28,22
FUN_021721,231,321,190,238,446,333,333,431,459,583
FUN_021912,447,566,443,443,755,659,541,695,572,885
FUN_022026,67,66,55,38,130,75,85,97,108,173
FUN_022058,30591,31003,27423,13224,13690,9494,21764,991,739,7934
FUN_022147,28373,20601,17273,10115,9322,7116,18336,237,213,6705
FUN_022304,158,220,133,159,359,254,205,286,234,326
FUN_007204,14,17,17,13,39,17,10,30,34,19
FUN_007284,119,189,176,107,455,292,136,579,389,610
FUN_007604,27,112,90,53,333,261,48,742,336,430
FUN_007784,53,80,78,91,491,178,53,632,332,323
FUN_008873,17,47,37,28,103,91,21,231,78,108
FUN_009257,163,235,214,203,201,170,196,192,173,266
FUN_009647,480,769,705,551,1012,714,659,982,862,1236
FUN_009758,634,1093,878,919,1309,1067,955,1165,1044,1378
FUN_010984,0,0,0,0,0,1,0,0,0,0
FUN_010019,46,110,87,52,212,131,96,115,93,144
FUN_010300,559,956,348,519,1494,1024,754,1534,1238,1754
FUN_010689,97,188,49,88,264,204,183,318,274,352
FUN_011488,6,17,0,10,41,32,19,21,20,29
FUN_011822,252,252,108,177,345,337,398,463,388,584
FUN_012357,2747,3117,2940,2586,3257,2585,2769,3211,2907,4046
FUN_012510,2378,3047,3642,2774,3624,2942,2403,3144,2741,4227
FUN_012835,278,326,295,346,811,683,468,816,651,978
FUN_012970,91,149,156,105,175,109,76,91,69,124
FUN_012575,49,56,44,64,97,59,44,77,62,120
FUN_012610,130,245,212,185,282,197,170,217,218,370
FUN_012713,12958,16431,25097,17342,18882,16316,14051,17395,14455,18485
FUN_012782,46,62,95,68,100,101,63,130,74,150
FUN_014078,181,150,156,131,179,117,148,136,97,182
FUN_013489,617,560,642,691,1200,978,731,1361,1080,1479
FUN_013782,421,496,569,553,1001,805,557,1078,775,1220
FUN_015175,361,549,282,334,818,658,435,694,704,979
FUN_016026,8,11,5,13,19,17,17,20,30,40
FUN_016587,21,47,0,16,53,44,32,40,64,59
FUN_030175,42,55,35,59,77,57,67,85,63,82
FUN_017550,0,0,0,0,0,0,0,0,0,0
FUN_017602,586,1464,709,999,1243,1390,938,1222,1233,2116
FUN_018631,938,1725,1527,1162,2463,2230,1277,1902,1791,2836
FUN_018680,361,451,615,473,601,523,452,554,465,601
FUN_018759,628,782,371,547,1264,1007,905,1170,1112,1520
FUN_019215,47,52,17,43,89,61,56,65,65,112
FUN_019235,46,99,61,52,151,81,81,111,102,138
FUN_019002,4065,4858,5051,5380,10753,9249,6808,11395,8344,11986
FUN_019060,410,729,728,647,855,810,590,806,706,1210
FUN_019418,3,6,0,0,22,8,0,14,24,20
FUN_019308,26,52,27,17,50,34,45,28,40,70
FUN_019363,662,992,828,714,1360,1034,704,1240,964,1413
FUN_020259,69,91,95,133,160,108,103,130,142,185
FUN_020722,0,0,6,5,9,19,10,15,0,0
FUN_020631,50,39,32,23,104,81,58,151,109,162
FUN_020664,6,13,3,5,12,8,7,8,11,24
FUN_021217,0,0,0,0,0,0,0,0,0,2
FUN_021234,1,1,1,1,1,2,1,1,1,2
FUN_021353,382,461,443,538,881,662,526,842,696,818
FUN_030176,236,387,439,401,666,521,409,579,537,770
FUN_023704,163,286,266,246,458,338,256,405,386,482
FUN_023794,49,58,56,43,73,40,44,58,57,101
FUN_006117,2,4,3,3,7,0,1,1,4,7
FUN_008213,20,64,35,18,21,4,8,5,14,36
FUN_008574,0,2,0,3,0,5,0,2,3,5
FUN_008492,1,2,5,3,3,2,2,2,0,1
FUN_007506,81,146,153,144,260,202,183,264,261,330
FUN_007651,1067,1307,910,1067,1701,1197,1078,1641,1426,1890
FUN_008841,103,108,115,159,59,40,93,0,0,79
FUN_010875,2,4,4,0,33,12,6,7,9,35
FUN_014206,2,0,0,0,3,6,0,0,3,2
FUN_015660,4,2,2,3,6,2,0,2,0,5
FUN_017143,2,0,0,0,3,0,0,0,0,0
FUN_018113,0,0,0,0,7,2,0,0,0,0
FUN_019599,6,2,0,0,25,11,8,10,8,20
FUN_019986,1363,974,1326,0,4385,1077,66,2836,2161,2975
FUN_020220,0,32,26,8,63,51,39,65,77,72
FUN_020057,386,534,573,518,916,640,497,934,741,931
FUN_020144,136,336,197,119,341,222,177,260,241,362
FUN_020291,57,192,94,53,266,307,130,458,404,395
FUN_020347,610,756,830,680,1433,953,525,1072,963,1025
FUN_020462,93,139,125,133,255,154,112,172,161,264
FUN_020937,69,84,69,77,24,48,141,38,50,76
FUN_020542,174,147,122,168,393,328,229,369,312,451
FUN_020679,900,1085,919,1097,2180,1682,1309,2027,1718,2360
FUN_022387,2,0,1,0,0,0,3,0,0,0
FUN_022506,7,5,1,2,34,14,4,31,18,15
FUN_022553,98,134,92,107,53,73,218,55,103,100
FUN_022802,713,1231,664,889,1363,1140,930,1077,1200,1567
FUN_022868,248,263,193,105,484,260,261,373,215,484
FUN_022987,251,249,182,260,411,349,216,402,251,512
FUN_023076,2055,2897,3107,2294,3743,2938,2421,3302,2907,4010
FUN_023062,13,15,15,17,28,27,16,22,20,27
FUN_023093,185,293,229,266,198,170,183,205,182,324
FUN_023136,623,741,492,492,761,590,626,730,656,986
FUN_023397,0,0,0,0,0,0,0,0,0,0
FUN_005877,25,51,60,44,60,39,31,61,46,71
FUN_023228,0,0,0,0,0,0,0,0,0,0
FUN_023195,1613,2673,1263,378,6271,2728,1334,4033,5176,5480
FUN_006587,357,581,478,792,1181,911,529,1102,903,1317
FUN_005974,1543,2345,2081,1998,2765,2256,1773,2437,2214,3066
FUN_006162,222,385,133,260,398,314,311,423,438,533
FUN_006469,195,306,86,203,298,259,227,317,301,381
FUN_008498,68,100,98,134,226,128,121,227,139,207
FUN_007795,482,819,400,602,1004,899,798,968,902,1320
FUN_006812,193,323,401,271,424,368,315,428,364,485
FUN_006872,3348,5528,6099,6196,7485,6627,4770,7268,5682,7826
FUN_007137,689,1177,1228,1018,1505,1143,973,1550,1220,1944
FUN_007313,1976,2379,1748,2006,4652,3078,2211,4137,3160,4333
FUN_009506,0,0,0,0,0,0,0,0,0,0
FUN_009658,0,0,0,0,0,0,0,0,0,0
FUN_008590,34,75,55,58,123,90,58,98,110,111
FUN_008694,1238,1513,1619,1210,2688,2044,1678,2420,1800,3092
FUN_009863,4,2,0,0,6,3,3,0,5,2
FUN_010023,213,287,263,256,395,353,296,382,288,482
FUN_010856,105,195,127,96,195,204,199,189,135,303
FUN_013626,127,233,171,180,249,257,179,270,241,349
FUN_030178,96,114,103,92,231,151,125,244,218,276
FUN_014279,11,27,16,18,25,17,10,27,11,29
FUN_013095,1387,2481,1209,1715,2042,1586,1508,1501,1709,2179
FUN_012722,120,250,197,220,310,317,193,267,222,322
FUN_012989,85,134,25,50,97,80,102,107,101,123
FUN_014357,195,314,317,314,521,377,265,402,341,504
FUN_014978,64,72,97,80,137,83,67,151,114,167
FUN_016493,9,3,9,12,10,9,27,0,0,23
FUN_015448,1168,1502,829,1064,2241,1589,1226,1748,1533,2545
FUN_016058,0,26,0,0,28,10,16,18,16,17
FUN_016809,5,13,3,14,4,6,8,31,9,13
FUN_017216,269,368,208,317,328,343,374,182,204,377
FUN_017727,0,9,18,18,19,18,0,12,22,7
FUN_017502,1271,1526,1273,1075,3072,2136,1366,2845,2682,3592
FUN_018334,27,22,16,41,42,12,22,19,29,46
FUN_017800,931,1303,787,985,2037,1661,1210,1998,1716,2120
FUN_018004,267,345,427,369,548,510,398,584,410,566
FUN_018042,807,1122,1043,1063,1860,1416,1211,1928,1495,2029
FUN_018106,44,62,52,44,78,47,91,91,64,87
FUN_018148,704,1049,981,965,1840,1536,962,1627,1440,1993
FUN_018693,230,341,241,158,546,401,235,457,540,506
FUN_018716,156,232,221,165,319,255,188,288,299,423
FUN_018498,109,211,217,194,250,249,176,281,199,304
FUN_018560,3566,4869,4745,4253,6089,4691,4825,5238,4440,6078
FUN_018876,467,858,580,684,1353,1045,800,1248,1049,1293
FUN_018785,500,866,754,661,1271,1005,773,1262,996,1263
FUN_018973,877,1219,1324,1028,1854,1347,1218,1822,1240,1877
FUN_019061,315,448,439,574,756,611,497,769,590,848
FUN_019232,519,765,533,635,889,643,653,906,704,1024
FUN_019335,1272,1644,1615,1898,2366,1845,1725,2462,1878,2075
FUN_019488,99,118,106,116,241,194,141,209,189,254
FUN_019530,1730,2289,1927,2397,3876,2872,2475,3698,2852,3238
FUN_019720,849,1628,1676,1573,536,633,899,641,400,617
FUN_019783,62,115,117,100,38,43,74,28,27,45
FUN_019849,2833,4374,4485,3464,1665,1238,2269,1319,1200,1543
FUN_019923,1722,2585,2232,2428,3868,3001,2506,3427,2711,3664
FUN_020103,997,1390,1412,1161,1266,1029,984,1319,1025,1395
FUN_020286,831,1381,930,996,2508,1903,1524,2334,1941,2831
FUN_020250,10,49,15,24,17,13,11,18,16,29
FUN_020376,346,969,555,750,1948,1151,790,1614,1483,1931
FUN_020459,190,560,345,257,1538,847,262,2354,1290,1391
FUN_020541,27,25,12,32,50,35,118,0,8,58
FUN_020685,8,11,0,9,13,20,8,10,20,31
FUN_020616,188,243,240,250,359,268,285,310,244,423
FUN_021647,0,6,5,0,11,0,0,0,0,13
FUN_021306,0,0,7,0,0,3,0,11,10,12
FUN_020855,366,483,389,446,792,697,422,634,538,790
FUN_021418,46,44,11,27,76,52,46,67,51,64
FUN_022318,0,1,2,2,6,5,2,5,8,4
FUN_021781,555,779,509,694,1133,815,916,1160,1005,1235
FUN_022397,92,155,240,157,260,161,153,185,154,204
FUN_022431,177,218,260,284,431,337,269,426,294,531
FUN_022557,17,20,0,12,38,22,13,36,27,34
FUN_022596,5,18,10,10,27,9,7,22,15,30
FUN_022470,244,300,308,269,431,413,256,476,341,533
FUN_022665,0,4,0,0,120,431,918,327,349,328
FUN_022610,9,21,21,12,45,25,6,52,27,47
FUN_022646,121,129,153,144,156,95,127,127,74,182
FUN_022898,174,143,44,123,374,285,283,473,292,567
FUN_022955,1496,1720,1301,1336,4429,3929,2680,4716,3492,6070
FUN_023080,820,1126,1294,1243,1770,1383,1158,1565,1354,2055
FUN_023192,162,194,188,137,394,282,279,402,273,462
FUN_023227,861,1303,658,802,1916,1487,1626,2135,1627,2326
FUN_023308,389,601,488,479,935,698,735,981,750,960
FUN_000596,4,11,1,12,11,7,8,11,8,9
FUN_000931,3,3,4,6,14,11,8,17,8,12
FUN_001057,2,4,1,3,7,2,3,4,1,6
FUN_023347,150,202,145,152,337,207,233,360,260,326
FUN_023450,3089,2362,1673,1470,425,538,2337,21,17,1035
FUN_006248,4,6,4,2,4,7,0,0,6,7
FUN_006066,38,63,33,50,55,38,34,61,47,77
FUN_005748,40,32,36,33,104,90,55,110,80,116
FUN_006744,24,23,24,7,10,18,14,22,29,24
FUN_006854,0,0,0,0,6,0,0,0,0,0
FUN_002852,0,7,0,0,24,17,15,13,8,27
FUN_003182,0,0,0,0,4,0,0,0,0,4
FUN_003219,0,0,0,0,0,0,0,0,0,0
FUN_003267,0,0,0,0,3,2,2,2,2,6
FUN_001316,3,1,2,2,3,0,1,8,2,3
FUN_004730,158,257,221,202,298,256,200,259,248,365
FUN_005239,87,79,73,61,175,121,107,185,127,190
FUN_005529,74,125,104,99,155,124,95,128,128,172
FUN_006902,3,12,7,5,13,6,3,10,6,12
FUN_007171,0,0,2,0,0,0,0,3,0,9
FUN_007281,0,0,0,0,4,0,0,9,7,12
FUN_007465,21,14,19,16,27,28,20,24,24,30
FUN_007629,5,9,7,6,30,20,0,32,17,25
FUN_010415,35,70,41,43,95,53,58,97,68,96
FUN_010864,13,15,7,0,12,20,9,14,17,28
FUN_011123,20,23,31,17,52,29,34,40,33,46
FUN_011251,35,44,42,38,93,30,47,95,86,75
FUN_030181,43,211,118,50,191,213,69,315,214,339
FUN_009810,100,176,172,225,204,174,139,179,125,290
FUN_009893,1255,1848,1737,2043,1333,1104,1612,1122,782,1243
FUN_010089,47679,74566,69847,60962,31361,29126,47128,25567,26190,29333
FUN_010268,213,242,240,209,377,247,210,298,232,296
FUN_021862,0,0,0,0,18,0,0,18,7,8
FUN_022005,4,6,5,10,17,9,8,16,4,10
FUN_022022,10,12,4,14,19,17,13,15,15,24
FUN_022131,18,39,12,21,49,34,18,91,75,76
FUN_022255,8,0,0,8,5,0,11,4,8,0
FUN_022298,149,188,127,186,191,151,226,156,155,236
FUN_022398,27,67,25,42,65,39,57,76,68,101
FUN_022872,88,124,139,144,225,167,119,246,177,239
FUN_022923,18,96,24,121,20,25,29,39,53,41
FUN_022968,0,0,0,0,8,8,0,3,4,0
FUN_022468,417,539,455,429,692,572,511,605,616,821
FUN_022533,153,192,102,150,356,320,327,426,406,464
FUN_022580,309,418,336,291,425,337,361,414,339,473
FUN_022621,465,945,657,667,1044,832,648,747,716,1143
FUN_022668,417,543,521,522,1069,806,698,1023,800,1031
FUN_023009,53,65,56,69,107,89,72,68,90,82
FUN_023191,0,12,9,20,17,18,5,12,0,23
FUN_023132,497,613,611,634,1225,961,748,1337,1090,1471
FUN_014015,0,0,0,0,0,0,0,0,0,0
FUN_014157,0,0,0,0,0,0,0,0,0,0
FUN_014247,0,0,0,0,45,0,20,0,0,0
FUN_014409,0,0,0,0,1,0,0,0,0,0
FUN_015781,0,0,0,0,0,0,0,0,0,0
FUN_015958,0,23,25,0,0,0,0,0,0,0
FUN_016122,11,14,0,16,19,6,11,6,15,15
FUN_017743,0,0,0,0,0,5,3,0,4,0
FUN_017830,0,0,0,0,1,0,0,0,0,0
FUN_030185,0,4,0,0,211,271,149,346,312,318
FUN_018639,0,0,0,0,7,0,0,3,0,3
FUN_018992,0,0,0,0,0,0,0,0,0,0
FUN_019343,0,29,0,17,49,27,17,45,29,30
FUN_019854,0,0,0,0,0,0,0,0,0,0
FUN_020122,0,0,0,0,0,0,0,0,0,0
FUN_020903,0,2,1,5,5,3,3,4,2,5
FUN_030186,0,0,0,0,0,23,0,22,0,0
FUN_021233,0,3,4,0,0,0,7,0,0,0
FUN_021478,0,13,10,0,0,0,10,0,0,22
FUN_011644,58,66,99,65,148,178,62,62,95,125
FUN_011918,6,12,7,5,17,2,10,9,11,19
FUN_030182,13,15,17,19,860,1151,863,1677,1397,1374
FUN_012071,3,2,4,4,4,3,2,2,7,3
FUN_012090,11,13,23,14,19,19,8,28,13,26
FUN_030183,67,84,138,103,582,1770,899,1499,1744,1769
FUN_012505,8,6,9,0,0,9,0,16,4,8
FUN_012708,3,0,0,3,0,0,0,4,5,2
FUN_013319,111,158,184,146,186,195,101,228,181,194
FUN_013363,402,571,384,458,732,663,436,731,742,858
FUN_013694,499,654,492,460,1138,1007,622,1195,1074,1317
FUN_013986,14,3,11,8,11,30,35,37,15,29
FUN_014435,11,17,16,13,0,16,0,18,21,29
FUN_014748,2,6,4,2,4,4,2,4,8,8
FUN_015040,122,162,235,133,263,164,150,291,200,264
FUN_015536,15,21,24,19,27,19,12,26,30,22
FUN_016023,12,35,13,56,34,26,17,19,25,24
FUN_016307,986,1561,863,1175,1333,1025,1233,1175,1311,1515
FUN_016523,241,413,420,370,363,295,380,377,361,338
FUN_016606,6914,11645,10431,9242,11139,9296,9440,10902,9231,12633
FUN_016667,15003,20949,26701,18013,21715,18716,17724,20762,16946,20299
FUN_016702,44,78,45,56,93,91,98,98,82,128
FUN_016787,117,156,120,98,450,354,200,558,388,479
FUN_016868,16706,13126,17885,6399,1372,4033,9990,37,51,1123
FUN_016949,2113,1835,1750,1922,195,300,2485,53,37,385
FUN_030184,24,32,45,21,180,558,338,525,609,597
FUN_017200,29,39,20,0,61,38,88,81,74,74
FUN_017325,2345,2582,2173,522,3185,902,526,1199,748,1335
FUN_017452,394,573,535,683,146,236,499,49,43,52
FUN_017478,300,563,450,377,354,101,285,116,63,147
FUN_017539,116,156,83,40,182,30,40,15,12,58
FUN_018020,101,121,63,98,210,112,173,275,171,196
FUN_018242,10,20,19,19,9,11,0,15,0,26
FUN_018586,17,27,10,25,43,10,15,20,15,20
FUN_018685,22,46,14,15,30,21,20,44,31,34
FUN_019005,44,49,17,29,67,57,42,63,36,71
FUN_019238,47,69,69,80,93,65,54,85,68,120
FUN_019521,1,6,5,3,8,1,0,4,3,9
FUN_019644,8,77,45,62,26,31,75,23,31,40
FUN_019809,4,5,4,3,20,14,6,18,6,24
FUN_019835,8,9,14,18,39,23,17,22,15,37
FUN_020428,109,136,112,95,399,308,141,325,336,377
FUN_020574,4,30,0,15,37,24,10,23,32,21
FUN_020625,247,315,438,246,167,253,159,106,116,115
FUN_020728,2,4,4,7,12,11,7,9,9,7
FUN_020822,38,74,42,40,148,109,106,136,93,149
FUN_020947,10,36,15,28,39,56,17,46,37,69
FUN_021048,6,2,2,6,7,4,1,2,0,6
FUN_021166,18,60,15,8,52,25,15,45,33,58
FUN_021349,10,16,19,15,22,15,22,18,14,11
FUN_021605,20,49,39,32,61,45,29,58,40,67
FUN_023295,0,9,3,3,2,5,0,13,7,7
FUN_023303,6,13,19,5,20,5,0,25,14,26
FUN_023313,5,19,12,21,19,21,17,19,19,29
FUN_023319,4,2,3,6,5,9,3,8,6,7
FUN_023242,4773,5893,5668,5963,12138,9866,8263,12477,10298,13243
FUN_005719,2,2,5,0,2,3,2,2,2,4
FUN_001069,0,0,0,0,0,0,1,0,1,1
FUN_000206,157,223,268,232,375,291,191,372,302,416
FUN_001716,42,67,63,70,83,60,95,90,104,76
FUN_002403,370,558,623,378,526,495,392,499,352,457
