gene_id,Name
FUN_019981,
FUN_020036,
FUN_020162,
FUN_020431,
FUN_020690,
FUN_020873,
FUN_021711,
FUN_021759,RAB27A_1
FUN_021890,PGANT5
FUN_022009,
FUN_022076,
FUN_022333,
FUN_022374,
FUN_022433,
FUN_022469,
FUN_022497,
FUN_022521,
FUN_022664,
FUN_022709,
FUN_023124,
FUN_023400,
FUN_023467,
FUN_023477,
FUN_023490,
FUN_023516,
FUN_023886,
FUN_024169,
FUN_024253,
FUN_024304,
FUN_024355,
FUN_024425,
FUN_024597,
FUN_024641,
FUN_024659,HR4_2
FUN_024689,
FUN_024857,
FUN_025008,
FUN_002032,
FUN_003294,
FUN_003463,
FUN_004583,
FUN_005335,
FUN_005835,
FUN_006165,
FUN_006684,
FUN_006766,
FUN_009276,
FUN_010408,
FUN_011203,
FUN_011297,
FUN_012423,
FUN_012973,
FUN_013796,
FUN_014037,
FUN_014324,
FUN_014373,
FUN_014448,
FUN_014673,
FUN_015224,
FUN_015296,
FUN_015442,
FUN_015570,
FUN_015621,
FUN_015650,
FUN_015666,
FUN_015695,
FUN_015709,
FUN_015734,
FUN_015788,
FUN_015988,
FUN_016084,
FUN_016118,
FUN_016404,
FUN_016448,
FUN_016536,HCFC1_1
FUN_016572,
FUN_016627,
FUN_016670,
FUN_016746,
FUN_016876,
FUN_016907,
FUN_016982,
FUN_017165,
FUN_017462,
FUN_017855,
FUN_017947,
FUN_018047,
FUN_018271,
FUN_018280,
FUN_019323,
FUN_019609,
FUN_019812,ERCC1_1
FUN_019886,
FUN_019980,
FUN_020630,
FUN_021130,
FUN_030725,
FUN_021232,
FUN_021310,
FUN_021391,NCKX30C
FUN_021516,
FUN_021883,
FUN_021899,
FUN_022024,
FUN_022153,
FUN_022178,
FUN_022224,
FUN_022292,
FUN_022321,
FUN_022571,
FUN_022686,ARPC1A
FUN_022739,
FUN_022784,A4GNT_14
FUN_022844,GLUT1
FUN_022964,
FUN_023015,
FUN_023248,
FUN_023296,
FUN_023321,TEP7
FUN_023521,RPS20
FUN_023766,
FUN_023814,
FUN_024056,
FUN_024084,
FUN_024334,
FUN_024358,
FUN_024447,
FUN_024515,
FUN_000330,
FUN_001524,
FUN_001920,
FUN_003354,
FUN_003441,
FUN_003548,
FUN_003612,
FUN_003781,
FUN_004799,
FUN_004971,
FUN_005155,
FUN_005579,
FUN_005660,
FUN_006585,
FUN_006620,
FUN_006683,ECT4_3
FUN_006717,ECT4_4
FUN_006759,ECT4_5
FUN_006784,
FUN_007000,
FUN_007217,
FUN_008822,
FUN_009297,
FUN_009397,
FUN_009624,
FUN_010416,
FUN_010622,
FUN_010866,IPO4_3
FUN_011059,
FUN_011658,
FUN_011718,IPO4_4
FUN_011889,
FUN_011938,
FUN_011984,
FUN_012062,
FUN_012212,
FUN_012257,
FUN_030751,FAM96A
FUN_012861,
FUN_013087,SHOX2_2
FUN_013299,
FUN_013452,
FUN_013652,
FUN_013779,
FUN_013882,
FUN_014017,
FUN_014433,
FUN_014660,
FUN_014678,
FUN_014743,
FUN_015465,
FUN_015732,
FUN_015923,
FUN_016220,
FUN_016328,
FUN_016616,
FUN_016781,
FUN_016965,
FUN_017342,
FUN_017509,
FUN_017681,
FUN_017759,
FUN_017803,
FUN_018465,
FUN_018505,
FUN_018734,LRRC49
FUN_018829,
FUN_019053,
FUN_019106,
FUN_019184,
FUN_019676,
FUN_019800,
FUN_019838,
FUN_020334,
FUN_020467,
FUN_020531,SEC11A_2
FUN_020573,DCLRE1B
FUN_020645,
FUN_020757,
FUN_020914,
FUN_021003,
FUN_021030,
FUN_021097,HCN4
FUN_021203,HCN2
FUN_021375,
FUN_021565,
FUN_022044,
FUN_022447,
FUN_022537,
FUN_022614,RBM8A
FUN_022641,
FUN_022732,
FUN_022793,RAD51C
FUN_022838,
FUN_022874,
FUN_022929,
FUN_023033,
FUN_023106,
FUN_023329,
FUN_023419,
FUN_023762,BAZ2B_6
FUN_023858,
FUN_023880,
FUN_000596,
FUN_000931,
FUN_001057,
FUN_001316,
FUN_002852,BRE-2_8
FUN_003182,BRE-2_9
FUN_003219,
FUN_003267,BRE-2_10
FUN_004730,
FUN_005239,
FUN_005529,
FUN_005748,
FUN_006066,
FUN_006248,
FUN_006476,
FUN_006634,
FUN_006744,
FUN_006854,
FUN_006902,
FUN_007171,
FUN_007281,
FUN_007465,
FUN_007629,
FUN_008358,
FUN_009810,
FUN_009893,
FUN_010089,
FUN_010268,
FUN_010415,
FUN_010762,
FUN_010864,
FUN_011123,
FUN_011251,
FUN_030181,
FUN_011644,
FUN_011918,
FUN_030182,
FUN_012071,
FUN_012090,
FUN_030183,
FUN_012505,
FUN_012708,
FUN_013319,
FUN_013363,
FUN_013694,
FUN_013986,
FUN_014015,
FUN_014157,
FUN_014247,
FUN_014409,
FUN_014435,
FUN_014748,
FUN_015040,
FUN_015536,
FUN_015781,
FUN_015958,
FUN_016023,
FUN_016122,
FUN_016307,
FUN_016523,
FUN_016606,EIF1AY
FUN_016667,RPS30
FUN_016702,
FUN_016787,
FUN_016868,
FUN_016949,
FUN_030184,
FUN_017200,
FUN_017325,
FUN_017452,
FUN_017478,
FUN_017539,
FUN_017743,
FUN_017830,
FUN_030185,
FUN_018020,THO2_4
FUN_018242,
FUN_018586,
FUN_018639,
FUN_018685,
FUN_018992,
FUN_019005,
FUN_019238,
FUN_019343,
FUN_019521,
FUN_019644,
FUN_019809,
FUN_019835,
FUN_019854,
FUN_020122,
FUN_020428,
FUN_020574,
FUN_020625,
FUN_020728,
FUN_020822,
FUN_020903,
FUN_020947,
FUN_021048,
FUN_030186,
FUN_021166,
FUN_021233,
FUN_021349,
FUN_021478,
FUN_021605,
FUN_021862,
FUN_022005,
FUN_022022,
FUN_022097,
FUN_022131,
FUN_022255,
FUN_022298,
FUN_022398,
FUN_022468,
FUN_022533,
FUN_022580,
FUN_022621,
FUN_022668,
FUN_022872,
FUN_022923,
FUN_022968,
FUN_023009,
FUN_023132,
FUN_023191,
FUN_023242,KPNA4_2
FUN_023295,
FUN_023303,WDFY3_2
FUN_023313,
FUN_023319,
FUN_000075,
FUN_001119,
FUN_001475,
FUN_001821,
FUN_002226,
FUN_003049,
FUN_003396,
FUN_004969,
FUN_005050,
FUN_005242,
FUN_005309,
FUN_005514,
FUN_007596,
FUN_009320,
FUN_009650,
FUN_009948,
FUN_010194,
FUN_030204,
FUN_010366,
FUN_030205,
FUN_010809,
FUN_010940,
FUN_011215,
FUN_011310,
FUN_011507,
FUN_011655,
FUN_011842,
FUN_030206,
FUN_012164,
FUN_012296,
FUN_012403,
FUN_012509,
FUN_012849,
FUN_012905,
FUN_013184,C1QTNF2_14
FUN_013231,
FUN_013374,
FUN_013495,
FUN_013538,
FUN_013589,
FUN_013597,
FUN_013687,
FUN_013781,
FUN_013880,
FUN_013918,
FUN_013951,
FUN_014022,
FUN_014050,
FUN_014140,
FUN_014338,
FUN_014539,
FUN_014676,
FUN_014956,
FUN_015189,
FUN_015567,
FUN_015596,
FUN_015735,
FUN_015995,
FUN_016013,
FUN_016704,
FUN_017033,
FUN_017131,
FUN_017279,
FUN_017360,
FUN_017396,
FUN_017455,
FUN_017545,
FUN_017567,
FUN_017693,
FUN_017708,
FUN_017876,
FUN_018053,
FUN_018121,
FUN_018197,
FUN_018224,
FUN_018478,
FUN_018565,
FUN_018642,
FUN_018719,
FUN_018825,
FUN_018873,
FUN_018891,
FUN_018947,
FUN_019073,OPN4_1
FUN_019123,OPN4_2
FUN_019448,OPN4_3
FUN_019506,
FUN_019585,OPN4_4
FUN_019762,OPN4_5
FUN_019834,
FUN_019911,OPN4_6
FUN_020048,OPN4_7
FUN_020204,
FUN_020251,OPN4_8
FUN_020433,OPN4_9
FUN_020562,
FUN_020578,
FUN_020696,
FUN_020705,
FUN_020815,
FUN_021158,
FUN_021313,
FUN_021812,
FUN_021956,
FUN_022232,
FUN_022271,
FUN_022492,CDH24_4
FUN_022559,
FUN_022954,
FUN_005207,
FUN_005760,
FUN_005995,
FUN_006324,
FUN_006470,
FUN_006569,
FUN_006769,
FUN_006953,
FUN_007466,
FUN_007578,
FUN_007751,
FUN_007837,
FUN_007939,
FUN_008160,
FUN_008742,
FUN_009358,EIF4G3_4
FUN_009970,
FUN_010290,
FUN_010514,
FUN_010661,
FUN_011290,
FUN_011506,TMPRSS4
FUN_011623,
FUN_011738,
FUN_011922,
FUN_012000,
FUN_012347,
FUN_030219,
FUN_012747,
FUN_013105,
FUN_013264,
FUN_013301,
FUN_013387,A4GNT_7
FUN_013526,
FUN_013667,
FUN_013736,
FUN_013821,
FUN_013978,METTL24_26
FUN_014062,METTL24_27
FUN_014187,
FUN_014321,
FUN_014472,
FUN_014518,
FUN_014616,
FUN_015195,
FUN_015360,
FUN_015605,
FUN_015661,
FUN_016455,
FUN_016520,
FUN_016644,
FUN_016753,
FUN_016862,
FUN_016906,
FUN_017271,
FUN_017504,
FUN_017629,
FUN_017645,
FUN_017667,
FUN_017753,
FUN_017793,
FUN_017912,
FUN_017957,
FUN_017991,
FUN_018179,
FUN_018305,
FUN_018390,
FUN_018444,
FUN_018481,
FUN_018531,
FUN_018576,
FUN_018687,
FUN_018730,
FUN_018894,
FUN_018969,
FUN_019087,
FUN_019229,
FUN_019385,
FUN_019551,
FUN_019594,
FUN_020157,
FUN_020230,
FUN_020353,HSP70BB
FUN_020461,RANBP21
FUN_020567,
FUN_020597,
FUN_020610,
FUN_020758,
FUN_020863,
FUN_020879,EDEM1_2
FUN_020951,
FUN_021037,
FUN_021311,
FUN_021335,
FUN_021423,
FUN_021519,
FUN_021531,
FUN_021658,
FUN_021849,
FUN_021879,
FUN_021923,
FUN_021986,
FUN_022039,
FUN_022046,
FUN_022218,
FUN_022303,
FUN_002768,
FUN_003302,
FUN_003568,
FUN_003766,
FUN_003922,
FUN_004218,
FUN_004429,
FUN_005246,
FUN_005459,
FUN_005676,
FUN_005887,
FUN_006046,
FUN_006283,
FUN_006365,
FUN_006522,
FUN_006694,
FUN_006931,
FUN_007056,
FUN_007173,
FUN_007430,
FUN_007959,
FUN_008267,
FUN_008380,
FUN_008513,RAS64B
FUN_008778,
FUN_010240,
FUN_011354,
FUN_011516,
FUN_011920,
FUN_011990,
FUN_012193,
FUN_012224,
FUN_012334,
FUN_012690,
FUN_012872,
FUN_012990,
FUN_013071,CAMKK2_1
FUN_013124,CAMKK2_2
FUN_013149,CAMKK2_3
FUN_013259,
FUN_013390,
FUN_013569,
FUN_013610,
FUN_013748,
FUN_013896,
FUN_014109,
FUN_014275,
FUN_014439,
FUN_014593,
FUN_014828,
FUN_015055,
FUN_015194,
FUN_016012,
FUN_030235,
FUN_016479,
FUN_016577,
FUN_016730,GP1BA
FUN_016798,ARF4
FUN_016851,
FUN_016909,
FUN_017042,
FUN_017100,
FUN_017273,
FUN_017965,
FUN_018068,UBC4_1
FUN_018250,
FUN_018263,
FUN_019309,
FUN_019475,
FUN_019535,
FUN_019598,
FUN_019703,
FUN_019756,
FUN_019896,
FUN_019951,
FUN_020071,
FUN_020370,
FUN_020437,
FUN_020551,
FUN_020780,
FUN_020823,
FUN_020968,WNT2
FUN_021124,
FUN_021177,
FUN_021286,FEM1A_1
FUN_021461,
FUN_021532,
FUN_021635,
FUN_021748,
FUN_021805,
FUN_021881,
FUN_021921,
FUN_022040,
FUN_001805,
FUN_003026,
FUN_003462,
FUN_003626,
FUN_003926,
FUN_004039,
FUN_004664,
FUN_004843,
FUN_005070,GGAMMA30A
FUN_005287,
FUN_005829,
FUN_007013,
FUN_007191,
FUN_007364,
FUN_007492,
FUN_007722,
FUN_007841,
FUN_008035,RPL35A_1
FUN_008282,
FUN_008956,
FUN_009154,
FUN_009329,
FUN_010273,
FUN_010792,
FUN_011045,
FUN_011411,
FUN_011569,MO25
FUN_011721,
FUN_011913,
FUN_012077,PRPF6
FUN_012265,
FUN_012443,
FUN_013186,NRX-1_1
FUN_013825,NRX-1_2
FUN_014047,NRX-1_3
FUN_014431,FLO1_1
FUN_014697,GR3
FUN_015221,
FUN_015285,
FUN_015812,TACR2
FUN_015909,
FUN_015926,
FUN_016137,
FUN_016221,
FUN_016301,
FUN_016365,
FUN_016412,
FUN_016474,
FUN_016521,
FUN_016570,
FUN_016638,
FUN_016701,
FUN_017277,
FUN_017404,
FUN_017518,
FUN_017686,
FUN_030242,
FUN_018215,
FUN_018296,PNPT1
FUN_018743,
FUN_019125,
FUN_019458,
FUN_019533,SLC8A1_1
FUN_019638,SLC8A1_2
FUN_019818,
FUN_019880,
FUN_020130,
FUN_020201,VMO1_5
FUN_020785,
FUN_000290,MTA1-LIKE
FUN_001685,FRMD7
FUN_002529,
FUN_002937,
FUN_003787,
FUN_005428,
FUN_006464,DPAGT1
FUN_006606,
FUN_006715,
FUN_006999,SELENBP1
FUN_007215,
FUN_007698,
FUN_007898,NOP58
FUN_008121,
FUN_008305,TRIM32_5
FUN_008663,
FUN_008780,
FUN_008921,
FUN_009900,
FUN_011078,
FUN_011296,
FUN_011413,
FUN_011982,
FUN_012249,
FUN_012527,EIF5
FUN_012729,
FUN_012993,
FUN_013484,
FUN_013637,
FUN_013801,
FUN_014474,
FUN_014794,
FUN_016069,
FUN_016111,
FUN_016233,RPL23A
FUN_016357,
FUN_016436,
FUN_016486,
FUN_016580,
FUN_016712,
FUN_017069,
FUN_017252,
FUN_017443,
FUN_017799,LANB1
FUN_018103,
FUN_018172,
FUN_018320,
FUN_030274,
FUN_018748,
FUN_019299,
FUN_019381,
FUN_019557,
FUN_019646,THOC5
FUN_019769,RPL13
FUN_019817,DAD1
FUN_019942,
FUN_020167,
FUN_001175,
FUN_003515,
FUN_003552,
FUN_003946,
FUN_004037,
FUN_005333,
FUN_005537,
FUN_006859,
FUN_007625,
FUN_008326,
FUN_008598,
FUN_008878,
FUN_009044,
FUN_010633,
FUN_011824,
FUN_011863,
FUN_012125,
FUN_012597,
FUN_013002,
FUN_013160,
FUN_013358,
FUN_013846,
FUN_013987,
FUN_014041,
FUN_014068,
FUN_014132,
FUN_014179,
FUN_014964,BRE-2_34
FUN_015120,
FUN_015248,
FUN_015617,
FUN_015719,
FUN_016240,
FUN_016294,
FUN_016337,
FUN_016788,
FUN_016833,
FUN_016950,
FUN_017046,
FUN_017445,
FUN_017958,
FUN_018184,HSC70CB_3
FUN_018440,
FUN_018530,
FUN_018616,
FUN_019077,
FUN_019134,
FUN_019937,
FUN_019967,
FUN_001912,
FUN_002668,
FUN_003090,
FUN_004351,
FUN_004713,
FUN_006417,
FUN_006814,
FUN_009001,BRD8
FUN_009268,VPS24
FUN_009367,UBLCP1
FUN_009498,
FUN_009670,
FUN_009796,
FUN_009917,
FUN_010534,
FUN_010874,
FUN_011719,
FUN_012066,
FUN_012858,
FUN_013044,
FUN_013857,
FUN_014124,FMR1
FUN_014486,
FUN_014696,
FUN_015311,
FUN_015361,
FUN_015600,
FUN_015628,TSF1
FUN_015853,
FUN_016021,
FUN_016282,
FUN_016585,
FUN_016617,
FUN_017603,ORB2
FUN_017796,
FUN_017903,
FUN_018060,
FUN_018135,
FUN_018315,
FUN_018400,PGAM1
FUN_018457,
FUN_018492,
FUN_018578,
FUN_018757,
FUN_019066,
FUN_019171,
FUN_019219,
FUN_019327,
FUN_000221,
FUN_001822,
FUN_002056,
FUN_003702,HSPA4L_1
FUN_003727,HSPA4L_2
FUN_003836,
FUN_005268,
FUN_005905,
FUN_006844,
FUN_007048,
FUN_007257,
FUN_007473,
FUN_007620,
FUN_008008,
FUN_008040,
FUN_008200,
FUN_008390,
FUN_008764,
FUN_008984,
FUN_009285,
FUN_010008,
FUN_010556,
FUN_010789,
FUN_030306,
FUN_011352,
FUN_011426,RAB40C_1
FUN_011512,GID4
FUN_011612,DDX17
FUN_011812,
FUN_011952,NOLC1
FUN_012018,
FUN_012161,40S
FUN_012272,
FUN_012345,
FUN_012412,
FUN_012483,
FUN_012566,
FUN_012651,
FUN_012730,
FUN_012714,
FUN_030307,
FUN_012884,
FUN_012969,
FUN_013033,
FUN_013402,CLIPD2_6
FUN_013533,PRSS22_1
FUN_013659,
FUN_013742,CLIPD2_7
FUN_013938,CLIPD2_8
FUN_014072,PRSS22_2
FUN_014356,CLIPD2_9
FUN_014391,
FUN_014499,
FUN_014541,
FUN_014645,CLIPD2_11
FUN_014768,
FUN_014975,
FUN_015134,CLIPD2_12
FUN_015385,
FUN_015489,CLIPD2_13
FUN_015573,
FUN_015627,
FUN_015713,
FUN_015849,
FUN_016405,
FUN_016843,
FUN_017077,
FUN_017152,
FUN_017247,
FUN_017309,
FUN_017451,
FUN_001289,
FUN_001607,5-HT7_1
FUN_001841,
FUN_001911,
FUN_002322,BET-1_1
FUN_003550,
FUN_003950,
FUN_004061,
FUN_004391,
FUN_004418,
FUN_004774,
FUN_005670,
FUN_005916,
FUN_006078,
FUN_006120,
FUN_006276,
FUN_007413,
FUN_007544,
FUN_007675,
FUN_007797,
FUN_007886,
FUN_007985,
FUN_008695,
FUN_009042,
FUN_009264,
FUN_009302,
FUN_009359,MRPS18C
FUN_009437,
FUN_009740,
FUN_010035,
FUN_010943,
FUN_011055,
FUN_011071,
FUN_011544,
FUN_012437,
FUN_012639,
FUN_012893,
FUN_014012,DSCAML1_12
FUN_014311,
FUN_014719,
FUN_015266,DSCAML1_13
FUN_015514,
FUN_015918,
FUN_016196,
FUN_016286,
FUN_017087,
FUN_017410,
FUN_017503,
FUN_017556,
FUN_017900,
FUN_017968,
FUN_018260,
FUN_018454,
FUN_002217,
FUN_003257,
FUN_003505,
FUN_003713,
FUN_003905,
FUN_004136,
FUN_004321,
FUN_005317,
FUN_006578,EIF4G1
FUN_006731,
FUN_008532,
FUN_009730,
FUN_010107,
FUN_010226,
FUN_010461,
FUN_011000,
FUN_011101,
FUN_011451,
FUN_011838,
FUN_012104,
FUN_012236,
FUN_012338,
FUN_012532,
FUN_012659,
FUN_012809,
FUN_012956,MPC1
FUN_013166,
FUN_030338,
FUN_013803,
FUN_014226,
FUN_014488,RRP9
FUN_014597,
FUN_014801,
FUN_015197,
FUN_015635,
FUN_015715,
FUN_015881,
FUN_016080,
FUN_016223,
FUN_016392,
FUN_016603,PEX13
FUN_017028,
FUN_017553,
FUN_001079,
FUN_001694,
FUN_002109,
FUN_002534,
FUN_002926,
FUN_003022,
FUN_003168,
FUN_003286,METTL24_7
FUN_003405,
FUN_003678,
FUN_003711,
FUN_003780,
FUN_004131,
FUN_004383,
FUN_004586,
FUN_004978,
FUN_030349,
FUN_006084,
FUN_006253,
FUN_006328,
FUN_006500,
FUN_030350,KLHL5
FUN_006910,
FUN_007114,
FUN_007428,
FUN_008231,ACTL6B
FUN_008432,
FUN_008912,RPL21_1
FUN_008996,FER3HCH_1
FUN_009081,
FUN_009205,
FUN_009496,BRE-2_20
FUN_009649,
FUN_009742,
FUN_009915,
FUN_010136,
FUN_010703,
FUN_010878,
FUN_010927,
FUN_011003,
FUN_011181,
FUN_011247,
FUN_011672,
FUN_011763,
FUN_011900,
FUN_012087,TGL1_1
FUN_030351,
FUN_012355,
FUN_012389,
FUN_012602,
FUN_030352,
FUN_030353,
FUN_012957,C1QTNF3_5
FUN_013157,
FUN_030354,
FUN_014638,
FUN_014822,
FUN_014980,
FUN_015260,
FUN_015643,
FUN_015757,
FUN_015955,
FUN_016124,
FUN_016279,C1QTNF2_15
FUN_016614,
FUN_016632,
FUN_016648,
FUN_016672,
FUN_016688,
FUN_016883,
FUN_017038,
FUN_017538,
FUN_001525,
FUN_002070,
FUN_003025,
FUN_003129,
FUN_003430,
FUN_030373,
FUN_004554,
FUN_005390,
FUN_005698,
FUN_005910,
FUN_006098,
FUN_006216,
FUN_030374,
FUN_006659,
FUN_006896,
FUN_007024,
FUN_007121,
FUN_007333,
FUN_007392,
FUN_007555,
FUN_007664,
FUN_008100,
FUN_008162,
FUN_030375,
FUN_008316,
FUN_008477,
FUN_008552,
FUN_030376,
FUN_030377,
FUN_008810,
FUN_009088,
FUN_009366,
FUN_009575,
FUN_009737,RBSN-5
FUN_009906,
FUN_010127,
FUN_010200,
FUN_010370,KPNA4_1
FUN_030378,
FUN_030379,
FUN_011939,
FUN_012171,
FUN_012379,
FUN_012554,PANK4_1
FUN_012794,
FUN_012931,PANK4_2
FUN_013147,
FUN_013219,PANK4_3
FUN_013400,
FUN_013618,
FUN_013934,
FUN_014196,
FUN_014314,
FUN_014395,
FUN_014751,
FUN_014970,
FUN_015417,
FUN_015484,
FUN_015540,
FUN_015874,
FUN_017035,
FUN_017117,
FUN_003477,
FUN_004845,
FUN_005214,
FUN_005487,
FUN_005570,
FUN_005976,
FUN_006860,
FUN_006960,
FUN_007063,
FUN_007154,MAPKAK2
FUN_007398,
FUN_007463,
FUN_007654,UBC13
FUN_007779,
FUN_007981,
FUN_008453,
FUN_008705,MED18
FUN_008965,
FUN_009277,
FUN_009859,
FUN_009962,
FUN_010034,TRAPPC5
FUN_030388,
FUN_010480,
FUN_010654,KPNA5
FUN_010817,ACAT1
FUN_010952,GRIP84
FUN_011323,
FUN_011365,
FUN_013099,
FUN_013386,
FUN_013638,
FUN_013841,
FUN_013912,
FUN_014129,
FUN_014347,
FUN_014502,
FUN_014989,
FUN_015156,
FUN_015215,
FUN_015450,
FUN_015717,
FUN_015893,
FUN_015956,
FUN_016191,
FUN_016545,
FUN_001228,
FUN_001678,
FUN_002435,
FUN_003801,
FUN_004342,
FUN_005663,
FUN_006097,
FUN_006136,
FUN_030407,
FUN_006777,
FUN_006822,
FUN_006912,
FUN_007238,
FUN_030408,
FUN_007483,TARBP1
FUN_007890,
FUN_008263,
FUN_008636,
FUN_009105,
FUN_009275,
FUN_009391,
FUN_009580,
FUN_009653,
FUN_009790,
FUN_009820,
FUN_010001,
FUN_010490,
FUN_010609,
FUN_010700,
FUN_010848,
FUN_010920,
FUN_011031,
FUN_011131,
FUN_011231,
FUN_011484,
FUN_011541,
FUN_012721,
FUN_012779,
FUN_012918,
FUN_012963,PEX10
FUN_013062,
FUN_013201,
FUN_013623,
FUN_013834,
FUN_013981,
FUN_014286,
FUN_014417,
FUN_014529,
FUN_014610,MRE11
FUN_014825,
FUN_015007,
FUN_015245,
FUN_015343,VGRG2_2
FUN_015400,
FUN_015488,
FUN_015560,
FUN_015618,PSMC6
FUN_015694,
FUN_015763,MCM5_2
FUN_030409,
FUN_016443,
FUN_002463,
FUN_002585,
FUN_004671,
FUN_005282,
FUN_005680,
FUN_005933,
FUN_006400,
FUN_006515,
FUN_006677,
FUN_006785,
FUN_007155,EXOSC10_1
FUN_007337,
FUN_007521,
FUN_007979,
FUN_008054,
FUN_008304,
FUN_008580,
FUN_030415,
FUN_008868,
FUN_009102,
FUN_009261,
FUN_009406,
FUN_010061,
FUN_030416,
FUN_010425,
FUN_010493,
FUN_010538,
FUN_010732,
FUN_010928,
FUN_011771,
FUN_011870,
FUN_012772,NT1_3
FUN_012915,
FUN_013093,
FUN_013634,
FUN_013673,
FUN_030417,
FUN_030418,
FUN_014355,
FUN_014457,
FUN_014669,
FUN_014760,
FUN_014912,
FUN_015157,ZN72D
FUN_015397,
FUN_015454,RPN5
FUN_015693,
FUN_015851,
FUN_030419,
FUN_000728,
FUN_000896,
FUN_001504,
FUN_001948,
FUN_002538,
FUN_003369,
FUN_005329,
FUN_005399,
FUN_005485,
FUN_005611,
FUN_005741,
FUN_005852,
FUN_005931,
FUN_005972,
FUN_006126,
FUN_007741,SREBF2
FUN_007774,
FUN_008013,
FUN_008712,
FUN_008816,
FUN_010672,
FUN_011487,
FUN_011608,
FUN_011741,
FUN_012842,TRIM32_8
FUN_012949,
FUN_014026,
FUN_014565,
FUN_014655,
FUN_014771,
FUN_014784,
FUN_014935,
FUN_014977,THO2_2
FUN_015015,THOC2_3
FUN_015051,THO2_3
FUN_015290,
FUN_015333,
FUN_015406,
FUN_015810,KIF2A_3
FUN_001167,
FUN_001531,
FUN_003964,
FUN_004490,
FUN_007561,
FUN_007916,
FUN_008010,
FUN_008067,
FUN_008905,
FUN_009324,
FUN_009549,CYP4V2_8
FUN_009809,CYP4V2_9
FUN_010042,
FUN_010108,PLEKHJ1
FUN_010192,
FUN_010335,
FUN_010484,
FUN_010571,
FUN_010751,
FUN_010857,
FUN_011001,MRPS16
FUN_011047,PPP6C
FUN_011163,
FUN_011257,
FUN_012810,
FUN_013085,
FUN_013334,
FUN_013416,
FUN_014152,BTBD3
FUN_014392,
FUN_014452,RPL3_1
FUN_014627,
FUN_014755,
FUN_014788,KCNN3_3
FUN_014920,
FUN_015001,KCNN3_5
FUN_015173,EXG1_2
FUN_000405,HIGD2A_1
FUN_000682,RABL2A_1
FUN_001103,
FUN_001480,
FUN_002003,
FUN_002559,
FUN_002764,
FUN_003774,
FUN_003913,
FUN_004498,
FUN_005650,
FUN_006282,
FUN_007310,
FUN_007798,
FUN_008360,
FUN_008624,
FUN_008829,
FUN_008929,
FUN_009216,
FUN_009352,
FUN_009683,REG1A_9
FUN_009801,
FUN_010704,
FUN_011613,
FUN_011868,
FUN_011919,
FUN_011963,
FUN_012155,
FUN_012241,
FUN_012875,
FUN_012945,
FUN_012978,
FUN_013034,
FUN_013068,
FUN_013238,
FUN_013380,
FUN_013392,
FUN_013401,
FUN_013413,
FUN_013524,CASP7_1
FUN_013905,
FUN_014007,
FUN_014318,
FUN_014421,
FUN_003161,
FUN_003315,
FUN_003687,
FUN_003833,
FUN_004094,WBSCR27_2
FUN_005873,
FUN_006686,
FUN_006713,
FUN_006767,
FUN_006901,
FUN_007113,SHISA5
FUN_007316,
FUN_009780,
FUN_009892,MRPS22
FUN_010024,
FUN_010463,
FUN_010584,
FUN_010667,
FUN_010782,
FUN_011046,
FUN_011519,
FUN_011607,
FUN_011818,
FUN_012182,
FUN_012516,
FUN_012707,MCCC1
FUN_013308,
FUN_013816,
FUN_014277,
FUN_000819,
FUN_001412,
FUN_001695,
FUN_002994,
FUN_004570,
FUN_006558,
FUN_007051,
FUN_007152,
FUN_007924,
FUN_008334,
FUN_008825,
FUN_009429,
FUN_009745,SRSF2_2
FUN_009980,
FUN_010156,
FUN_010193,
FUN_010449,
FUN_010498,
FUN_010746,
FUN_010880,SHMT1
FUN_010975,
FUN_011098,
FUN_011204,
FUN_011275,
FUN_011312,
FUN_011441,ARL3
FUN_011555,
FUN_011677,CSNK1A1
FUN_011851,
FUN_012015,
FUN_012240,
FUN_012275,
FUN_012592,
FUN_013330,
FUN_013405,
FUN_000454,
FUN_000795,
FUN_001190,
FUN_001542,
FUN_001800,
FUN_004575,
FUN_004772,IQGAP3
FUN_004816,
FUN_005311,
FUN_005553,NUCB1
FUN_005781,
FUN_005875,
FUN_006026,CDK7
FUN_006148,NDUFS7
FUN_006260,
FUN_006395,
FUN_006563,LONP1_1
FUN_006907,
FUN_006982,
FUN_007275,
FUN_007395,
FUN_007628,
FUN_007704,
FUN_008075,
FUN_008163,
FUN_008262,
FUN_008300,
FUN_008983,
FUN_009111,
FUN_009263,
FUN_009499,
FUN_009714,
FUN_009943,
FUN_010374,ORC4
FUN_010512,
FUN_010690,
FUN_010963,
FUN_011103,
FUN_012050,
FUN_012248,
FUN_012388,
FUN_000492,
FUN_000815,
FUN_001132,
FUN_001662,
FUN_002144,AGO1
FUN_002970,MCM3
FUN_003472,
FUN_003651,
FUN_004117,RPN11
FUN_004266,
FUN_004341,
FUN_004431,
FUN_004712,
FUN_004990,
FUN_006369,
FUN_007535,
FUN_007757,GBE1_1
FUN_008220,
FUN_008677,
FUN_009793,C3G
FUN_010079,GBE1_2
FUN_010305,
FUN_010752,
FUN_011347,
FUN_011737,
FUN_012247,
FUN_000518,
FUN_000692,
FUN_001839,
FUN_001906,
FUN_003260,
FUN_003432,
FUN_004466,
FUN_005342,
